User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1000801,P00149642,F,26-35,20,C,4,0,5,5471
1000801,P00033642,F,26-35,20,C,4,0,5,7035
1000801,P00174442,F,26-35,20,C,4,0,5,5434
1000801,P00084142,F,26-35,20,C,4,0,5,5199
1000801,P00051642,F,26-35,20,C,4,0,8,7949
1000801,P00177842,F,26-35,20,C,4,0,8,8001
1000801,P00028542,F,26-35,20,C,4,0,6,16349
1000801,P00046442,F,26-35,20,C,4,0,8,8124
1000801,P00192542,F,26-35,20,C,4,0,1,8335
1000802,P00161442,M,26-35,16,B,1,0,5,6959
1000802,P00173242,M,26-35,16,B,1,0,5,6925
1000802,P00240042,M,26-35,16,B,1,0,5,7068
1000802,P00208742,M,26-35,16,B,1,0,1,15636
1000802,P00062842,M,26-35,16,B,1,0,1,15816
1000802,P00070342,M,26-35,16,B,1,0,1,15524
1000802,P00114942,M,26-35,16,B,1,0,1,15816
1000802,P00327342,M,26-35,16,B,1,0,16,20631
1000802,P00209742,M,26-35,16,B,1,0,1,15623
1000802,P00205442,M,26-35,16,B,1,0,5,7155
1000802,P00207242,M,26-35,16,B,1,0,5,5359
1000802,P00218342,M,26-35,16,B,1,0,5,5406
1000802,P00145742,M,26-35,16,B,1,0,1,11568
1000802,P00114542,M,26-35,16,B,1,0,5,7091
1000802,P00065242,M,26-35,16,B,1,0,2,9808
1000802,P00102342,M,26-35,16,B,1,0,8,5949
1000802,P00014642,M,26-35,16,B,1,0,8,7768
1000802,P00223242,M,26-35,16,B,1,0,5,8860
1000803,P00025442,M,18-25,4,C,0,0,1,15202
1000803,P00193542,M,18-25,4,C,0,0,1,15674
1000804,P00115442,M,26-35,20,C,0,0,8,9978
1000805,P00205942,M,36-45,12,B,1,0,5,3431
1000805,P00144242,M,36-45,12,B,1,0,5,6921
1000805,P00034842,M,36-45,12,B,1,0,5,7049
1000806,P00084542,M,36-45,0,C,3,1,5,8599
1000806,P00085942,M,36-45,0,C,3,1,2,15924
1000807,P00057542,M,18-25,4,C,2,0,3,13217
1000808,P00346742,M,26-35,7,B,1,1,11,3005
1000808,P00226842,M,26-35,7,B,1,1,11,3006
1000808,P00269442,M,26-35,7,B,1,1,11,1547
1000808,P00180042,M,26-35,7,B,1,1,11,5890
1000808,P00151942,M,26-35,7,B,1,1,11,1648
1000808,P00342442,M,26-35,7,B,1,1,11,1607
1000808,P00119642,M,26-35,7,B,1,1,1,15356
1000808,P00216142,M,26-35,7,B,1,1,1,15587
1000808,P00115242,M,26-35,7,B,1,1,5,3470
1000809,P00057642,M,26-35,17,C,1,0,1,8144
1000809,P00115842,M,26-35,17,C,1,0,16,20340
1000809,P00139942,M,26-35,17,C,1,0,5,8864
1000809,P00053042,M,26-35,17,C,1,0,5,8578
1000809,P00240542,M,26-35,17,C,1,0,5,8685
1000810,P00325742,M,26-35,12,C,4,0,2,9932
1000810,P00184942,M,26-35,12,C,4,0,1,19105
1000810,P00057642,M,26-35,12,C,4,0,1,15490
1000810,P00114342,M,26-35,12,C,4,0,1,15537
1000810,P00127242,M,26-35,12,C,4,0,1,15169
1000810,P00293742,M,26-35,12,C,4,0,8,6118
1000811,P00120942,M,51-55,0,A,0,1,8,7760
1000811,P00089042,M,51-55,0,A,0,1,13,759
1000812,P00279342,M,26-35,6,C,2,0,5,7161
1000812,P00224142,M,26-35,6,C,2,0,8,6087
1000812,P00332842,M,26-35,6,C,2,0,4,2144
1000812,P00334242,M,26-35,6,C,2,0,1,19362
1000812,P00230942,M,26-35,6,C,2,0,5,6944
1000813,P00021742,M,18-25,4,C,1,1,5,5337
1000813,P00054942,M,18-25,4,C,1,1,5,3731
1000813,P00156842,M,18-25,4,C,1,1,4,1421
1000814,P00270942,F,18-25,4,B,1,0,1,11794
1000814,P00198142,F,18-25,4,B,1,0,2,13076
1000816,P00036842,M,46-50,0,C,2,0,1,15719
1000816,P00275842,M,46-50,0,C,2,0,2,10143
1000816,P00106742,M,46-50,0,C,2,0,3,10563
1000816,P00184142,M,46-50,0,C,2,0,8,6180
1000816,P00183842,M,46-50,0,C,2,0,4,2801
1000816,P00190042,M,46-50,0,C,2,0,3,10912
1000816,P00119242,M,46-50,0,C,2,0,18,3012
1000817,P00177442,M,18-25,4,B,2,0,1,19126
1000817,P00216142,M,18-25,4,B,2,0,1,15461
1000817,P00010942,M,18-25,4,B,2,0,1,15247
1000817,P00120642,M,18-25,4,B,2,0,5,8823
1000817,P00329242,M,18-25,4,B,2,0,5,6932
1000817,P00003942,M,18-25,4,B,2,0,5,8728
1000817,P00152242,M,18-25,4,B,2,0,14,11434
1000817,P00074142,M,18-25,4,B,2,0,3,10644
1000817,P00054542,M,18-25,4,B,2,0,1,11488
1000817,P00173042,M,18-25,4,B,2,0,13,760
1000817,P00028842,M,18-25,4,B,2,0,6,20351
1000817,P00158242,M,18-25,4,B,2,0,6,20410
1000818,P00145442,M,18-25,4,C,2,0,8,6086
1000818,P00295942,M,18-25,4,C,2,0,2,10054
1000818,P00071242,M,18-25,4,C,2,0,1,3798
1000818,P00223542,M,18-25,4,C,2,0,1,19582
1000818,P00076042,M,18-25,4,C,2,0,8,5984
1000818,P00302342,M,18-25,4,C,2,0,8,8055
1000818,P00204242,M,18-25,4,C,2,0,6,16404
1000818,P00005042,M,18-25,4,C,2,0,6,19961
1000818,P00171342,M,18-25,4,C,2,0,13,741
1000819,P00145042,M,36-45,7,A,1,0,1,11570
1000819,P00154042,M,36-45,7,A,1,0,1,7830
1000820,P00025442,M,36-45,7,A,1,0,1,18986
1000820,P00151742,M,36-45,7,A,1,0,8,9959
1000821,P00366942,M,18-25,2,C,2,0,8,3880
1000822,P00078642,F,26-35,1,B,0,1,4,3435
1000822,P00035542,F,26-35,1,B,0,1,3,10996
1000822,P0095242,F,26-35,1,B,0,1,4,3491
1000822,P00185642,F,26-35,1,B,0,1,4,2809
1000822,P00082742,F,26-35,1,B,0,1,4,2162
1000822,P00144042,F,26-35,1,B,0,1,2,12990
1000822,P00273442,F,26-35,1,B,0,1,12,1427
1000822,P00004842,F,26-35,1,B,0,1,3,10955
1000822,P00121642,F,26-35,1,B,0,1,5,8779
1000822,P00145442,F,26-35,1,B,0,1,8,8139
1000823,P00021742,M,26-35,0,C,1,0,5,6918
1000823,P00087442,M,26-35,0,C,1,0,5,3745
1000823,P00085542,M,26-35,0,C,1,0,5,5356
1000823,P00336942,M,26-35,0,C,1,0,5,7083
1000823,P00101842,M,26-35,0,C,1,0,6,16489
1000824,P00241542,M,36-45,12,A,2,1,1,11980
1000824,P00090842,M,36-45,12,A,2,1,11,3034
1000824,P00289942,M,36-45,12,A,2,1,3,10811
1000824,P00111842,M,36-45,12,A,2,1,8,7757
1000824,P00111542,M,36-45,12,A,2,1,2,16323
1000824,P00084342,M,36-45,12,A,2,1,13,582
1000824,P00120242,M,36-45,12,A,2,1,8,7953
1000824,P00362642,M,36-45,12,A,2,1,8,5989
1000824,P00177742,M,36-45,12,A,2,1,8,10032
1000824,P00323942,M,36-45,12,A,2,1,8,5942
1000824,P00116742,M,36-45,12,A,2,1,11,5937
1000824,P00327542,M,36-45,12,A,2,1,5,6903
1000824,P00029242,M,36-45,12,A,2,1,8,7914
1000824,P00319842,M,36-45,12,A,2,1,3,10811
1000824,P00015742,M,36-45,12,A,2,1,7,16450
1000824,P00304142,M,36-45,12,A,2,1,5,3468
1000825,P00252842,M,55+,1,C,4,1,8,2099
1000825,P00115342,M,55+,1,C,4,1,5,7035
1000826,P00106642,F,36-45,1,C,1,1,7,16801
1000827,P00058442,M,46-50,2,C,4,1,5,3625
1000828,P00279442,M,18-25,4,C,2,0,16,12180
1000828,P00358242,M,18-25,4,C,2,0,8,8073
1000828,P00171642,M,18-25,4,C,2,0,5,6940
1000829,P00085342,M,0-17,19,A,2,0,10,23562
1000829,P00087042,M,0-17,19,A,2,0,10,23182
1000829,P00114442,M,0-17,19,A,2,0,5,8775
1000829,P00086842,M,0-17,19,A,2,0,14,14757
1000829,P00101342,M,0-17,19,A,2,0,6,12332
1000829,P00200642,M,0-17,19,A,2,0,10,18535
1000829,P00031042,M,0-17,19,A,2,0,8,7794
1000829,P00117442,M,0-17,19,A,2,0,5,3664
1000830,P00368642,M,36-45,7,A,3,0,11,4601
1000830,P00018542,M,36-45,7,A,3,0,16,20892
1000830,P00211242,M,36-45,7,A,3,0,8,9861
1000830,P00108842,M,36-45,7,A,3,0,5,5441
1000830,P00329542,M,36-45,7,A,3,0,1,11379
1000830,P00159542,M,36-45,7,A,3,0,10,14418
1000832,P00198942,M,18-25,2,C,4,0,5,1987
1000832,P00022942,M,18-25,2,C,4,0,5,7156
1000832,P00288942,M,18-25,2,C,4,0,1,15890
1000832,P00155342,M,18-25,2,C,4,0,5,6902
1000832,P00145042,M,18-25,2,C,4,0,1,12094
1000832,P00221542,M,18-25,2,C,4,0,5,7004
1000832,P00270142,M,18-25,2,C,4,0,5,1841
1000833,P00288642,M,36-45,7,C,1,1,16,12403
1000834,P00157542,F,36-45,12,C,0,0,8,9808
1000834,P00345842,F,36-45,12,C,0,0,2,16458
1000835,P00246642,M,55+,0,C,1,0,15,4730
1000835,P00367742,M,55+,0,C,1,0,11,2994
1000836,P0095842,M,26-35,11,A,4,0,3,8062
1000836,P00176842,M,26-35,11,A,4,0,12,733
1000836,P00113142,M,26-35,11,A,4,0,1,4501
1000836,P0097142,M,26-35,11,A,4,0,12,1723
1000837,P00010742,M,55+,7,C,1,1,1,11563
1000838,P00317942,M,51-55,17,C,0,0,8,8099
1000838,P00322542,M,51-55,17,C,0,0,8,9975
1000838,P00022742,M,51-55,17,C,0,0,8,10052
1000838,P00225142,M,51-55,17,C,0,0,8,7966
1000838,P00355142,M,51-55,17,C,0,0,1,19162
1000838,P00365342,M,51-55,17,C,0,0,1,15886
1000838,P00086442,M,51-55,17,C,0,0,8,7965
1000838,P00111742,M,51-55,17,C,0,0,15,17045
1000838,P00127342,M,51-55,17,C,0,0,1,11609
1000838,P00350642,M,51-55,17,C,0,0,8,9877
1000839,P00184942,M,26-35,0,A,2,0,1,19010
1000839,P00110942,M,26-35,0,A,2,0,1,19570
1000839,P00105342,M,26-35,0,A,2,0,1,19326
1000839,P00140442,M,26-35,0,A,2,0,1,12023
1000839,P00278942,M,26-35,0,A,2,0,1,19391
1000839,P00003442,M,26-35,0,A,2,0,4,3529
1000839,P00285842,M,26-35,0,A,2,0,5,6903
1000839,P00195442,M,26-35,0,A,2,0,5,7108
1000839,P00139942,M,26-35,0,A,2,0,5,8732
1000839,P00280742,M,26-35,0,A,2,0,6,19932
1000839,P00003242,M,26-35,0,A,2,0,8,10063
1000839,P00043642,M,26-35,0,A,2,0,5,3664
1000839,P00236942,M,26-35,0,A,2,0,12,1382
1000839,P00046942,M,26-35,0,A,2,0,16,16421
1000839,P00070342,M,26-35,0,A,2,0,1,15703
1000839,P00212042,M,26-35,0,A,2,0,13,774
1000839,P00129842,M,26-35,0,A,2,0,6,16333
1000839,P00120542,M,26-35,0,A,2,0,8,7918
1000839,P00210642,M,26-35,0,A,2,0,8,4193
1000839,P00294842,M,26-35,0,A,2,0,8,7989
1000839,P00266042,M,26-35,0,A,2,0,8,7970
1000839,P00272142,M,26-35,0,A,2,0,8,8051
1000839,P00170142,M,26-35,0,A,2,0,8,7947
1000839,P00351342,M,26-35,0,A,2,0,1,15247
1000839,P00188442,M,26-35,0,A,2,0,5,8800
1000839,P00213142,M,26-35,0,A,2,0,7,21064
1000839,P00240342,M,26-35,0,A,2,0,2,6636
1000839,P00347742,M,26-35,0,A,2,0,7,8313
1000840,P00109742,F,26-35,3,C,1,1,8,9872
1000840,P00218042,F,26-35,3,C,1,1,5,5362
1000840,P00321742,F,26-35,3,C,1,1,5,7115
1000840,P00088242,F,26-35,3,C,1,1,6,20625
1000840,P00041942,F,26-35,3,C,1,1,5,3643
1000840,P00021042,F,26-35,3,C,1,1,8,10042
1000840,P00189042,F,26-35,3,C,1,1,8,3919
1000842,P00270242,F,18-25,0,B,3,0,8,10067
1000843,P00119442,M,26-35,7,B,2,1,5,3528
1000843,P00362342,M,26-35,7,B,2,1,5,7146
1000843,P00043142,M,26-35,7,B,2,1,5,3541
1000843,P00033342,M,26-35,7,B,2,1,5,7018
1000843,P00370242,M,26-35,7,B,2,1,5,7193
1000843,P00117242,M,26-35,7,B,2,1,8,7967
1000844,P00054342,M,26-35,0,B,3,1,7,12245
1000844,P00255842,M,26-35,0,B,3,1,16,16394
1000844,P00198042,M,26-35,0,B,3,1,11,1631
1000844,P00192542,M,26-35,0,B,3,1,1,8279
1000844,P00198142,M,26-35,0,B,3,1,2,6598
1000844,P0094542,M,26-35,0,B,3,1,2,6839
1000845,P00073642,F,18-25,0,A,2,0,8,7814
1000846,P00367942,M,26-35,5,C,3,1,5,8816
1000846,P00180342,M,26-35,5,C,3,1,11,5983
1000846,P00045142,M,26-35,5,C,3,1,1,11843
1000846,P00275842,M,26-35,5,C,3,1,2,6616
1000846,P00187742,M,26-35,5,C,3,1,2,12770
1000846,P00227842,M,26-35,5,C,3,1,2,13259
1000846,P00274942,M,26-35,5,C,3,1,8,7983
1000846,P00003442,M,26-35,5,C,3,1,4,3555
1000847,P00034342,F,26-35,7,B,1,1,5,2055
1000847,P00078742,F,26-35,7,B,1,1,5,5362
1000848,P00117442,M,26-35,15,B,0,0,5,5392
1000849,P00138542,M,26-35,3,B,2,1,5,5346
1000849,P00121642,M,26-35,3,B,2,1,5,6864
1000849,P00065042,M,26-35,3,B,2,1,5,8637
1000849,P00251442,M,26-35,3,B,2,1,5,5362
1000849,P00227842,M,26-35,3,B,2,1,2,6647
1000850,P00361842,M,36-45,0,A,3,1,15,12911
1000850,P00223842,M,36-45,0,A,3,1,2,12967
1000850,P00117642,M,36-45,0,A,3,1,10,18591
1000850,P00084542,M,36-45,0,A,3,1,5,8783
1000850,P00155942,M,36-45,0,A,3,1,8,2069
1000850,P00102842,M,36-45,0,A,3,1,8,7823
1000850,P00106042,M,36-45,0,A,3,1,5,6865
1000850,P00049042,M,36-45,0,A,3,1,8,7897
1000850,P00254342,M,36-45,0,A,3,1,5,5329
1000850,P00117542,M,36-45,0,A,3,1,18,2365
1000850,P00079842,M,36-45,0,A,3,1,6,16516
1000850,P00101942,M,36-45,0,A,3,1,8,6002
1000850,P00230642,M,36-45,0,A,3,1,5,6961
1000850,P0097042,M,36-45,0,A,3,1,6,12276
1000850,P00266442,M,36-45,0,A,3,1,5,5384
1000850,P00199642,M,36-45,0,A,3,1,16,12698
1000850,P00324642,M,36-45,0,A,3,1,8,4195
1000850,P00036842,M,36-45,0,A,3,1,1,11696
1000850,P00329242,M,36-45,0,A,3,1,5,6973
1000850,P00231442,M,36-45,0,A,3,1,5,6938
1000850,P00357742,M,36-45,0,A,3,1,4,698
1000851,P00242742,M,18-25,4,B,1,0,1,11881
1000851,P00270942,M,18-25,4,B,1,0,1,15646
1000852,P00313342,M,26-35,5,C,1,0,5,8663
1000853,P00112142,M,26-35,17,B,4,0,1,19073
1000853,P00220442,M,26-35,17,B,4,0,5,7172
1000853,P00216742,M,26-35,17,B,4,0,5,5377
1000853,P00346142,M,26-35,17,B,4,0,1,15230
1000853,P00201342,M,26-35,17,B,4,0,1,15411
1000853,P00195542,M,26-35,17,B,4,0,2,12992
1000853,P00187042,M,26-35,17,B,4,0,2,12718
1000854,P00002542,F,26-35,16,B,1,0,8,7835
1000854,P00210042,F,26-35,16,B,1,0,8,8063
1000854,P00023142,F,26-35,16,B,1,0,5,7189
1000854,P0099042,F,26-35,16,B,1,0,5,5369
1000854,P00212542,F,26-35,16,B,1,0,8,8035
1000854,P00170942,F,26-35,16,B,1,0,5,3560
1000854,P00102942,F,26-35,16,B,1,0,1,7625
1000854,P00146342,F,26-35,16,B,1,0,5,6887
1000854,P00127242,F,26-35,16,B,1,0,1,15778
1000854,P00216142,F,26-35,16,B,1,0,1,15549
1000854,P00305142,F,26-35,16,B,1,0,1,15651
1000854,P00126142,F,26-35,16,B,1,0,8,8098
1000854,P00151742,F,26-35,16,B,1,0,8,7852
1000854,P00302642,F,26-35,16,B,1,0,16,12636
1000854,P00132042,F,26-35,16,B,1,0,13,570
1000854,P00248542,F,26-35,16,B,1,0,8,4096
1000854,P00009042,F,26-35,16,B,1,0,8,6076
1000854,P00278642,F,26-35,16,B,1,0,5,2038
1000854,P00010242,F,26-35,16,B,1,0,5,1734
1000854,P00005142,F,26-35,16,B,1,0,5,3436
1000854,P00162642,F,26-35,16,B,1,0,5,3526
1000854,P00296242,F,26-35,16,B,1,0,8,8095
1000854,P00075442,F,26-35,16,B,1,0,5,5460
1000854,P00266642,F,26-35,16,B,1,0,1,12037
1000854,P00128342,F,26-35,16,B,1,0,5,5300
1000854,P00051442,F,26-35,16,B,1,0,8,9911
1000854,P00003242,F,26-35,16,B,1,0,8,3957
1000854,P00145442,F,26-35,16,B,1,0,8,7989
1000855,P00317942,F,18-25,2,A,2,1,8,6017
1000855,P00071442,F,18-25,2,A,2,1,15,16607
1000855,P00000142,F,18-25,2,A,2,1,3,10783
1000855,P00129642,F,18-25,2,A,2,1,5,8673
1000855,P0095842,F,18-25,2,A,2,1,3,11042
1000855,P00017142,F,18-25,2,A,2,1,5,7064
1000855,P00089042,F,18-25,2,A,2,1,13,773
1000855,P00184542,F,18-25,2,A,2,1,8,8102
1000855,P0096442,F,18-25,2,A,2,1,4,2838
1000855,P00080342,F,18-25,2,A,2,1,1,19098
1000855,P00255742,F,18-25,2,A,2,1,3,10616
1000855,P00120142,F,18-25,2,A,2,1,5,5396
1000855,P00157342,F,18-25,2,A,2,1,8,7994
1000855,P00115242,F,18-25,2,A,2,1,5,7011
1000855,P00084042,F,18-25,2,A,2,1,12,1430
1000855,P00170642,F,18-25,2,A,2,1,5,7088
1000855,P0096842,F,18-25,2,A,2,1,3,10668
1000855,P00212942,F,18-25,2,A,2,1,5,5445
1000855,P00145442,F,18-25,2,A,2,1,8,8072
1000855,P00057742,F,18-25,2,A,2,1,2,9858
1000855,P00036242,F,18-25,2,A,2,1,5,6907
1000855,P00344542,F,18-25,2,A,2,1,16,12600
1000855,P00035242,F,18-25,2,A,2,1,8,6035
1000855,P00279442,F,18-25,2,A,2,1,16,12791
1000855,P00032442,F,18-25,2,A,2,1,5,7182
1000855,P00059042,F,18-25,2,A,2,1,5,3727
1000855,P00253142,F,18-25,2,A,2,1,1,11957
1000855,P00208142,F,18-25,2,A,2,1,8,4185
1000855,P00261842,F,18-25,2,A,2,1,2,9763
1000855,P00150842,F,18-25,2,A,2,1,11,2980
1000855,P00284942,F,18-25,2,A,2,1,16,8862
1000855,P00303842,F,18-25,2,A,2,1,5,7062
1000856,P00119342,F,46-50,6,B,1,0,10,18873
1000857,P00272842,M,36-45,17,C,3,1,5,8822
1000857,P00085242,M,36-45,17,C,3,1,8,10014
1000857,P00313542,M,36-45,17,C,3,1,5,5423
1000857,P00085642,M,36-45,17,C,3,1,5,6886
1000857,P00287442,M,36-45,17,C,3,1,8,7943
1000858,P00288442,M,36-45,14,B,4,0,5,5481
1000858,P00034842,M,36-45,14,B,4,0,5,6989
1000858,P00117942,M,36-45,14,B,4,0,5,5434
1000858,P00105142,M,36-45,14,B,4,0,1,15797
1000858,P00146042,M,36-45,14,B,4,0,1,11652
1000859,P00258942,M,26-35,12,B,4,1,5,5425
1000859,P00235342,M,26-35,12,B,4,1,11,4613
1000859,P00183342,M,26-35,12,B,4,1,5,6956
1000859,P00018042,M,26-35,12,B,4,1,15,8738
1000859,P00332242,M,26-35,12,B,4,1,1,15457
1000859,P00226242,M,26-35,12,B,4,1,11,6155
1000859,P00330342,M,26-35,12,B,4,1,5,5208
1000859,P00226442,M,26-35,12,B,4,1,11,4490
1000859,P00112542,M,26-35,12,B,4,1,1,19207
1000860,P00105242,M,18-25,0,C,0,0,11,4699
1000861,P00364842,M,26-35,7,C,0,0,5,1871
1000861,P00258742,M,26-35,7,C,0,0,5,8596
1000861,P00182142,M,26-35,7,C,0,0,1,19315
1000861,P00105942,M,26-35,7,C,0,0,5,5260
1000861,P00218642,M,26-35,7,C,0,0,5,7079
1000862,P00358442,M,36-45,7,A,0,1,1,11935
1000862,P00313442,M,36-45,7,A,0,1,5,7169
1000862,P00242542,M,36-45,7,A,0,1,5,7020
1000862,P00110542,M,36-45,7,A,0,1,8,7882
1000862,P00330342,M,36-45,7,A,0,1,5,6862
1000863,P00025442,M,26-35,7,C,4,0,1,19386
1000863,P00110842,M,26-35,7,C,4,0,1,15787
1000864,P00265342,F,26-35,0,B,3,0,7,16846
1000864,P00159142,F,26-35,0,B,3,0,7,16762
1000864,P00089942,F,26-35,0,B,3,0,8,4030
1000864,P00085242,F,26-35,0,B,3,0,8,10073
1000867,P00117442,M,46-50,12,C,1,1,5,3682
1000867,P00119342,M,46-50,12,C,1,1,10,14020
1000868,P00367542,M,51-55,17,C,4,0,5,5425
1000868,P00251242,M,51-55,17,C,4,0,5,5321
1000868,P00342142,M,51-55,17,C,4,0,11,6130
1000868,P00280442,M,51-55,17,C,4,0,11,4494
1000869,P00365642,M,18-25,20,A,4,1,5,7014
1000869,P00218742,M,18-25,20,A,4,1,5,5212
1000869,P00007542,M,18-25,20,A,4,1,15,8816
1000869,P00220142,M,18-25,20,A,4,1,1,15290
1000869,P00295942,M,18-25,20,A,4,1,2,12938
1000869,P00090842,M,18-25,20,A,4,1,11,6067
1000869,P00226442,M,18-25,20,A,4,1,11,4542
1000869,P00118742,M,18-25,20,A,4,1,5,8891
1000869,P00246342,M,18-25,20,A,4,1,11,7440
1000869,P00124842,M,18-25,20,A,4,1,11,4630
1000869,P00075442,M,18-25,20,A,4,1,5,8801
1000869,P00122442,M,18-25,20,A,4,1,1,15818
1000869,P00181442,M,18-25,20,A,4,1,11,2957
1000869,P00281142,M,18-25,20,A,4,1,11,3040
1000869,P00235342,M,18-25,20,A,4,1,11,4699
1000869,P00057542,M,18-25,20,A,4,1,3,13202
1000869,P0095842,M,18-25,20,A,4,1,3,10704
1000869,P00000142,M,18-25,20,A,4,1,3,13650
1000869,P00117442,M,18-25,20,A,4,1,5,8683
1000869,P0099242,M,18-25,20,A,4,1,8,8131
1000869,P00236342,M,18-25,20,A,4,1,5,7153
1000869,P00226142,M,18-25,20,A,4,1,8,4000
1000869,P00325742,M,18-25,20,A,4,1,2,16369
1000869,P00329542,M,18-25,20,A,4,1,1,15903
1000869,P00048042,M,18-25,20,A,4,1,1,15629
1000869,P00103042,M,18-25,20,A,4,1,1,11493
1000869,P00048142,M,18-25,20,A,4,1,1,15442
1000869,P00008842,M,18-25,20,A,4,1,1,11691
1000869,P00101942,M,18-25,20,A,4,1,8,6134
1000869,P00086342,M,18-25,20,A,4,1,8,8137
1000869,P00129642,M,18-25,20,A,4,1,5,8875
1000869,P00085942,M,18-25,20,A,4,1,2,13306
1000869,P00086442,M,18-25,20,A,4,1,8,9806
1000869,P00136542,M,18-25,20,A,4,1,5,7167
1000869,P00119442,M,18-25,20,A,4,1,5,7185
1000869,P00017542,M,18-25,20,A,4,1,5,7089
1000869,P00015642,M,18-25,20,A,4,1,8,8142
1000869,P00084042,M,18-25,20,A,4,1,12,1382
1000869,P00268242,M,18-25,20,A,4,1,5,7047
1000869,P00283942,M,18-25,20,A,4,1,5,8626
1000869,P00043742,M,18-25,20,A,4,1,5,5239
1000869,P00195442,M,18-25,20,A,4,1,5,6934
1000869,P00188042,M,18-25,20,A,4,1,5,6911
1000869,P00032442,M,18-25,20,A,4,1,5,7019
1000869,P00217942,M,18-25,20,A,4,1,5,3455
1000869,P00033542,M,18-25,20,A,4,1,5,6873
1000869,P00101242,M,18-25,20,A,4,1,5,5382
1000869,P00302442,M,18-25,20,A,4,1,5,6950
1000869,P00014842,M,18-25,20,A,4,1,1,15213
1000869,P00135342,M,18-25,20,A,4,1,5,5440
1000870,P00319042,F,26-35,1,B,4,1,5,6901
1000870,P00033742,F,26-35,1,B,4,1,8,9813
1000870,P00009242,F,26-35,1,B,4,1,8,7886
1000871,P00236042,M,0-17,10,B,1,0,5,1861
1000872,P00270942,M,51-55,1,B,3,1,1,15724
1000872,P00116542,M,51-55,1,B,3,1,5,8733
1000872,P00351242,M,51-55,1,B,3,1,3,5541
1000873,P00050742,M,55+,6,C,3,1,5,5374
1000873,P00111442,M,55+,6,C,3,1,8,9937
1000873,P00065742,M,55+,6,C,3,1,6,16606
1000873,P00241542,M,55+,6,C,3,1,1,11790
1000873,P00177142,M,55+,6,C,3,1,8,8115
1000875,P00355642,M,0-17,10,C,4,0,16,20963
1000875,P00021742,M,0-17,10,C,4,0,5,8593
1000877,P00267342,M,26-35,0,B,1,1,1,11920
1000877,P00029542,M,26-35,0,B,1,1,1,11444
1000877,P00102942,M,26-35,0,B,1,1,1,7859
1000877,P00285642,M,26-35,0,B,1,1,2,12713
1000877,P00004442,M,26-35,0,B,1,1,1,15238
1000877,P00070942,M,26-35,0,B,1,1,3,13373
1000877,P00183942,M,26-35,0,B,1,1,3,8208
1000877,P00022942,M,26-35,0,B,1,1,5,5291
1000877,P00117442,M,26-35,0,B,1,1,5,6864
1000877,P00234842,M,26-35,0,B,1,1,5,6935
1000877,P00259342,M,26-35,0,B,1,1,5,6852
1000877,P00282042,M,26-35,0,B,1,1,5,6939
1000877,P00321942,M,26-35,0,B,1,1,5,5207
1000877,P00257542,M,26-35,0,B,1,1,5,5350
1000877,P00362442,M,26-35,0,B,1,1,5,6980
1000877,P00331142,M,26-35,0,B,1,1,5,7151
1000877,P00207042,M,26-35,0,B,1,1,5,5326
1000877,P00112442,M,26-35,0,B,1,1,6,12336
1000877,P0099242,M,26-35,0,B,1,1,8,7770
1000877,P00158242,M,26-35,0,B,1,1,6,12721
1000877,P00037342,M,26-35,0,B,1,1,8,5833
1000877,P00286642,M,26-35,0,B,1,1,11,6131
1000877,P00359642,M,26-35,0,B,1,1,11,4700
1000877,P00115742,M,26-35,0,B,1,1,6,12063
1000877,P00004742,M,26-35,0,B,1,1,6,16665
1000877,P00288642,M,26-35,0,B,1,1,16,12232
1000877,P00259842,M,26-35,0,B,1,1,1,11969
1000878,P00062842,M,18-25,2,C,2,0,1,15888
1000878,P00019142,M,18-25,2,C,2,0,11,3176
1000880,P00148642,M,36-45,17,A,1,0,6,20400
1000880,P00067842,M,36-45,17,A,1,0,6,12416
1000880,P00295942,M,36-45,17,A,1,0,2,15988
1000880,P00183342,M,36-45,17,A,1,0,5,6984
1000880,P00129342,M,36-45,17,A,1,0,1,11514
1000880,P00326742,M,36-45,17,A,1,0,11,7561
1000880,P00115742,M,36-45,17,A,1,0,6,12324
1000881,P00112142,M,18-25,14,A,1,0,1,15241
1000881,P00034842,M,18-25,14,A,1,0,5,3626
1000881,P00170842,M,18-25,14,A,1,0,2,6486
1000881,P00046042,M,18-25,14,A,1,0,5,5270
1000881,P00061842,M,18-25,14,A,1,0,5,3729
1000881,P00050542,M,18-25,14,A,1,0,5,1888
1000881,P00220042,M,18-25,14,A,1,0,5,3593
1000881,P00158442,M,18-25,14,A,1,0,5,1967
1000881,P00162242,M,18-25,14,A,1,0,1,7766
1000881,P00008842,M,18-25,14,A,1,0,1,15214
1000881,P00093342,M,18-25,14,A,1,0,1,7746
1000881,P00149542,M,18-25,14,A,1,0,1,11848
1000881,P00155142,M,18-25,14,A,1,0,1,8116
1000881,P00078542,M,18-25,14,A,1,0,1,3950
1000881,P00165642,M,18-25,14,A,1,0,1,7583
1000881,P00041042,M,18-25,14,A,1,0,1,7677
1000881,P00138442,M,18-25,14,A,1,0,1,4501
1000881,P00007242,M,18-25,14,A,1,0,8,8022
1000881,P00225042,M,18-25,14,A,1,0,8,5834
